Date,INFY.NS,RELIANCE.NS,TCS.NS,Portfolio
2023-09-01,0.005851882119512375,0.002347180139612881,0.00667312500102768,0.004957395753384311
2023-09-04,0.01471755625202098,-0.0008081872384706479,0.01162976185541087,0.008513043622987066
2023-09-05,0.009419201671225785,0.005351327527525873,0.0031739344201167086,0.005981487872956122
2023-09-06,-0.0009805977170243008,0.002104193449001812,0.00016032902090157286,0.0004279749176263614
2023-09-07,-0.0076144255041386,0.0013587018437817289,0.007391040485017264,0.0003784389415534646
2023-09-08,0.0023189280260742517,0.0066612164456441025,-0.0038637788983787447,0.001705455191113203
2023-09-11,0.004661085982272661,0.010783439915323711,0.011258469145998928,0.0089009983478651
2023-09-12,0.01669560177206142,-0.01444676395906297,0.0287732138047454,0.010340683872581283
2023-09-13,-0.001832099218234351,0.005002351722485532,-0.003616522781568654,-0.0001487567591058241
2023-09-14,0.0057396315682629595,0.0009179448791560851,-0.002186128467183357,0.0014904826600785626
2023-09-15,0.0030857448540633214,0.0018546574157023432,0.010744261750225803,0.005228221339997155
2023-09-18,-0.013098617406778201,-0.008706756907667312,0.002181506258235766,-0.006541289352069915
2023-09-21,0.007716822014543379,-0.007283390526491962,-0.005754096465679148,-0.0017735549925425773
2023-09-22,-0.0037289908111978187,-0.004165238784385572,0.005117898371715723,-0.0009254437412892222
2023-09-25,-0.014704408127163449,-0.0061571762983752,-0.007353541258838581,-0.00940504189479241
2023-09-26,-0.009157888697320593,0.0008758885382182946,0.002390135399616522,-0.0019639549198285917
2023-09-27,0.004347337023416165,0.011270017825820933,0.0010040271766071918,0.005540460675281429
2023-09-28,-0.01877989627453136,-0.014690305766588474,-0.014640666834837446,-0.01603695629198576
2023-09-29,-0.002778715269138532,0.004669853732779838,-0.0023043349572198224,-0.00013773216452617199
2023-10-04,0.0072174964459748026,-0.0017255535877011008,0.006801733983291536,0.004097892280521745
2023-10-05,0.013224021544707254,-2.1468539502689232e-05,0.014585513768463398,0.009262688924555989
2023-10-06,0.010420502275855892,0.0016852102500659605,0.008929082680710687,0.007011598402210846
2023-10-09,-0.0021978061018984585,-0.008520313119544265,0.0046806382807322855,-0.0020124936469034793
2023-10-10,0.013351806669093857,0.004416409321920778,-0.002597486279366401,0.005056909903882745
2023-10-11,-0.000501659887245598,0.015876854862132417,-0.005235733293084466,0.003379820560600784
2023-10-12,-0.019338847594620567,0.0018548984063984086,-0.018656971238868114,-0.012046973475696757
2023-10-13,-0.023439099824715814,-4.250222979673701e-05,0.00798864712626668,-0.00516431830941529
2023-10-16,0.0020962833024606997,-0.002234707288520932,-0.013106191149545143,-0.004414871711868458
2023-10-17,0.005787404617762171,0.00477803910903396,-0.00482403385079655,0.0019138032919998602
2023-10-18,-0.0013173151645574643,-0.013268170571580029,-0.0056457659565618545,-0.006743750564233116
2023-10-19,-0.004789726048566312,-0.007680782866891889,-0.006497509245414812,-0.006322672720291004
2023-10-20,-0.004464205147316158,-0.003056974870395357,0.011256949397967286,0.001245256460085257
2023-10-23,-0.01303204778411382,-0.015614907520662857,-0.024152012403897194,-0.01759965590289129
2023-10-26,-0.0077369413444565716,-0.013928698015187257,-0.015736915378074756,-0.012467518245906195
2023-10-27,0.015373839503730835,0.0176511199924001,0.004255504356260875,0.012426821284130604
2023-10-30,-0.0023906299254904395,0.020610839735573316,0.008236499224195448,0.008818903011426108
2023-10-31,-0.006281602798761665,-0.01063791204998632,-0.0029006503962091257,-0.006606721748319036
2023-11-01,-0.010413605026046047,0.0041522675846532575,-0.011309914744341953,-0.00585708406191158
2023-11-02,0.01181540503770706,0.009924298360359796,0.008842290049623669,0.010193997815896841
2023-11-03,0.013794208987234269,-0.00021550362550659674,-0.0027381530819260425,0.003613517426600543
2023-11-06,0.01025888694072985,0.00832004213882076,0.00875897025245198,0.00911263311066753
2023-11-07,0.0007125464536492654,-0.006498527100767593,-0.0028993464721360773,-0.0028951090397514676
2023-11-08,-0.009470895494413822,0.005207045079708594,0.0032935518685031084,-0.0003234328487340399
2023-11-09,-0.011646219788283063,-0.010852376575814171,-0.010084351518149015,-0.010860982627415416
2023-11-10,-0.004328068579119937,0.0018827013309943297,-0.004182229132434712,-0.0022091987935201063
2023-11-13,0.0034334989162156937,-0.00012951321411958094,-0.000570064676271409,0.0009113070086082344
2023-11-16,0.024388519787871488,0.0018035497993185157,0.027479959184908642,0.017890676257366213
2023-11-17,-0.005086863342324444,-0.002181512827418408,0.001315048116506734,-0.001984442684412039
2023-11-20,-0.0006608455377503653,-0.00263212134007329,0.004896718269173483,0.0005345837971166092
2023-11-21,0.001670580029718538,0.012577891440507694,-0.0026710443729871525,0.0038591423657463597
2023-11-22,0.013064655438836947,0.0039093774606135945,0.005683497223783585,0.007552510041078042
2023-11-23,-0.005864992833187421,0.0030567865924862048,-0.00620363895431697,-0.0030039483983393955
2023-11-24,-0.008176568941903106,-0.0006679754440481744,-0.014579938144992366,-0.007808160843647882
2023-11-29,0.011714266969712561,0.0026311177982716316,0.012564391543492537,0.00896992543715891
2023-11-30,-0.0030488457566706373,-0.00968464262088975,-0.007442167352748497,-0.006725218576769627
2023-12-01,-0.001958468876516961,0.007087475090490347,0.006895749795721384,0.004008252003231591
2023-12-04,0.008297062254660759,0.010817360041088797,0.00022790591046684128,0.006447442735405466
2023-12-05,-0.007102083945567994,0.007251501401328131,0.0054520763296657115,0.0018671645951419493
2023-12-06,0.01399641762764059,0.009578512750230361,0.020528973312319954,0.014701301230063635
2023-12-07,-0.005697600800509961,-0.0016457133354845777,0.002996461445025078,-0.0014489508969898202
2023-12-08,0.017224978142069247,-0.0005291219788321477,0.0032643818628435017,0.006653412675360199
2023-12-11,-0.0017772815765287886,0.00146602116867256,0.004466791694718086,0.001385177095620619
2023-12-12,-0.00836400189194153,-0.014353436331283831,0.008015653371456821,-0.004900594950589513
2023-12-13,-0.018326022208403958,0.0040840263150419,-0.021391068742468988,-0.011877688211943682
2023-12-14,0.036197362097372565,0.012407878893459401,0.02050895573952838,0.02303806557678678
2023-12-15,0.05125054953956121,0.012763046382958443,0.05283268166354249,0.038948759195354045
2023-12-18,-0.008901529682417086,0.010177910915635469,-0.0004663053320873578,0.00027002530037700784
2023-12-19,-0.003867297170375039,0.01471637000434134,-0.011142207352843436,-9.771150629237857e-05
2023-12-20,-0.014053866776984392,-0.012098842466514048,-0.009472822084503063,-0.011875177109333834
2023-12-21,-0.00026034401191055156,0.014007963870131368,0.0019709086395078845,0.0052395094992429
2023-12-22,0.017513095084243924,0.0009756131270208801,0.009637002345972645,0.009375236852412483
2023-12-27,0.014994034230617403,0.003413530291134226,0.004123249380200367,0.007510271300650665
2023-12-28,-0.002839618204930394,0.007228825626734547,-0.0029649404356906217,0.0004747556620378437
2023-12-29,-0.012638810145531587,-0.007906325163964278,-0.0017105348665575892,-0.007418556725351151
2024-01-01,0.005476713212398288,0.002050396168889357,0.0046660586782740765,0.00406438935318724
2024-01-02,-0.010925941557926033,0.008281083212096307,-0.007320786518708822,-0.003321881621512849
2024-01-03,-0.0289362742020407,-0.010874167335911844,-0.02417272569854778,-0.021327722412166773
2024-01-04,0.015234721747368507,0.005167727650784659,-0.0067582642389291125,0.004548061719741351
2024-01-05,0.013122319557284934,0.004255552919257832,0.0193902799096064,0.012256050795383056
2024-01-08,-0.006362006539248344,-0.007803793461718667,-0.015944855990859375,-0.010036885330608794
2024-01-09,0.0042685222601226425,-0.0026474528378201967,0.0031536676611125802,0.0015915790278050084
2024-01-10,-0.006146615156473412,0.02697150762976075,0.006273937275546482,0.009032943249611272
2024-01-11,-0.01690909612053726,0.026300923271046495,0.006059589410202237,0.005150472186903824
2024-01-12,0.07934021113077216,0.007960064576844506,0.039418764504396187,0.04223968007067095
2024-01-15,0.02439919325111961,0.01707131014197394,0.00540835705162146,0.015626286814905
2024-01-16,-0.012438650020271447,-0.013987324778040766,-0.010886853676791874,-0.01243760949170136
2024-01-17,0.005301677648716918,-0.00949357378245308,0.006034275401198164,0.000614126422487334
2024-01-18,0.0014632880004692428,0.00468214079532725,0.004633779827098117,0.0035930695409648696
2024-01-19,0.010105780434104705,-0.00036551886013491686,0.017403631217556947,0.009047964263842245
2024-01-24,0.02024781375406448,0.011516122729174016,-0.004263527970209013,0.009166802837676494
2024-01-25,-0.0037603227980578247,0.00684581273665974,-0.008199275184073707,-0.0017045950818239304
2024-01-30,-0.0031089244336164334,-0.02791689228070482,-0.00011828218650411504,-0.010381366300275122
2024-01-31,0.005722363838893907,0.01349796178636642,0.004051935241918159,0.0077574202890594935
2024-02-01,-0.002317889324922162,1.7498419108363805e-05,0.010010639848100356,0.0025700829807621854
2024-02-02,0.021906164814771145,0.021764204567248813,0.029098455025623027,0.02425627480254766
2024-02-05,-0.0036317196882988956,-0.012811227643454104,0.0017649407419013663,-0.004892668863283878
2024-02-06,0.025041395865431637,-0.007800454661908263,0.04094839066317246,0.01939644395556528
2024-02-07,-0.020642298298828465,0.010050469389959238,-0.01271773006523047,-0.007769852991366566
2024-02-08,-0.000974256793330297,0.005529920201540195,0.01241628229776226,0.005657315235324052
2024-02-09,-0.013444859547832588,0.007326911261691604,-9.67871514521157e-05,-0.0020715784791977
2024-02-12,0.006439716472903756,-0.005750451759874653,-0.0031448477737745506,-0.000818527686915149
2024-02-13,0.0026486313912479353,0.008778908604551328,0.006988998614797515,0.006138846203532259
2024-02-14,-0.01089303892587734,0.011108435435896347,-0.011905056921667101,-0.003896553470549365
2024-02-15,0.006091679215812773,-0.0072737074332756,0.0007560191044828635,-0.0001420030376599878
2024-02-16,0.015092321648907836,-0.006816910580907831,0.006117180785164766,0.0047975306177215895
2024-02-19,-0.0011165615086792258,0.009191620663659084,-0.0059345090861508965,0.0007135166896096536
2024-02-20,-0.008530716537014538,-0.002018222149101634,-0.017825062155001015,-0.009458000280372395
2024-02-21,-0.017623457875307946,-0.002260388873158603,-0.009713085305814717,-0.009865644018093755
2024-02-22,0.01558384946652236,0.009572719437904942,0.023950853481301992,0.016369140795243098
2024-02-23,-0.0026764288032691264,0.00801423284464442,-0.008563431675990052,-0.0010752092115382526
2024-02-26,-0.009959061145078607,-0.004217973849401924,-0.01259840769366527,-0.008925147562715266
2024-02-27,0.002078154997607884,-0.001126117932493731,0.025830750015420456,0.008927595693511536
2024-02-28,0.004598482318460606,-0.020210035106284052,0.0035450700616257436,-0.004022160908732568
2024-02-29,0.0015855225199357115,0.0035552472908801924,-0.005790477216171985,-0.0002165691351186938
2024-03-01,-0.011470160711759991,0.021443640697963895,-0.00018302146894599858,0.003263486172419302
2024-03-04,-0.010575914080678817,0.010237124249434348,-0.003333965770564107,-0.0012242518672695253
2024-03-05,-0.01875159230422785,-0.0047765134225737915,-0.016810758426064942,-0.013446288050955527
2024-03-06,0.0068784108164070545,0.0018664936519132702,0.013010549021900575,0.007251817830073633
2024-03-07,-0.0006801282632931116,-0.016017931430034826,0.010899954163710701,-0.001932701843205745
2024-03-12,0.007715844744090594,0.006017466206097666,0.01695634961156789,0.010229886853918716
2024-03-13,-0.0009609241334560537,-0.029313676306674474,-0.010316776845093245,-0.013530459095074589
2024-03-14,0.026002333089854,-0.0004887439906255953,0.014123912882113565,0.013212500660447322
2024-03-15,-0.01167369796762141,-0.009256227853697174,0.002768810195527438,-0.006053705208597049
2024-03-18,-0.01918601606353043,0.014983516493044968,-0.0158203509544379,-0.006674283508307788
2024-03-19,-0.025707508226294196,-0.009882072088765459,-0.04219132933322067,-0.02592696988276011
2024-03-20,-0.004162782291684208,0.012980132816030832,-0.0016092531071852934,0.0024026991390537766
2024-03-21,-0.00016076345966631322,0.005004384894973679,0.0005162158584737231,0.0017866124312603628
2024-03-22,-0.029491244446701703,0.0027912400118077496,-0.015617989771828267,-0.014105998068907406
2024-03-27,-0.0058956185734917455,0.03556876117604446,-0.009438965999204796,0.006744725534449307
2024-03-28,0.009569740884760591,-0.00468904311904772,0.009216585801289146,0.004699094522334005
2024-04-02,-0.008425617309987699,0.0014647281291491066,-0.008412657636385545,-0.0051245156057413786
2024-04-03,-0.00148347079002642,-0.010323035879955644,0.016350046860544643,0.001514513396854193
2024-04-04,0.0040859120362508605,-0.005894904358534014,0.01418682848176478,0.004125945386493875
2024-04-05,-0.005111985144056308,-0.0019311995654422986,-0.00600743957217198,-0.0043502080938901955
2024-04-08,-0.0016225781530853078,0.01772141919922743,-0.001683830665697994,0.004805003460148042
2024-04-09,0.01229096426888443,-0.015023746924568426,-0.006544908935311566,-0.003092563863665188
2024-04-10,0.007994191467507905,0.010880323249758295,0.009653969775538895,0.009509494830935031
2024-04-15,-0.011180169459540479,-0.00158474992307589,-0.01504469577924994,-0.009269871720622103
2024-04-16,-0.03657681992355777,0.0006315648789145811,-0.017355051841167812,-0.017766768961936998
2024-04-19,-0.005636766101750679,0.003960994375364457,-0.009269837349467402,-0.003648536358617875
2024-04-22,0.01523464304965172,0.006615009792733995,0.010036007538164027,0.010628553460183246
2024-04-23,0.006735298349636043,-0.013869611113239366,0.00261347571859627,-0.0015069456816690179
2024-04-24,-0.008076789728673539,-0.006270014606944763,-0.011265351360027598,-0.008537385231881967
2024-04-25,0.00538176044745442,0.006757739970109977,0.005520481366404706,0.005886660594656368
2024-04-26,-0.0057005195122663554,-0.0050855596537233705,-0.008008259317818345,-0.00626477949460269
2024-04-29,0.003146221710090158,0.008588228142784482,0.012783429107204425,0.008172626320026355
2024-04-30,-0.009897146275681279,0.0013480721435161769,-0.012802884984373875,-0.007117319705512992
